number,opened_at,closed_at,incident_state,time,time_min,reassignment_count,reopen_count,sys_mod_count,impact,impact_ord,urgency,urgency_ord,knowledge,know_ord
INC0028570,2016-05-11 21:30:00,2016-05-16 22:07:00,Closed,5 days 00:37:00,7237.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0028571,2016-05-11 21:32:00,2016-05-16 22:07:00,Closed,5 days 00:35:00,7235.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028572,2016-05-11 21:32:00,2016-05-16 22:07:00,Closed,5 days 00:35:00,7235.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028573,2016-05-11 21:33:00,2016-05-16 22:07:00,Closed,5 days 00:34:00,7234.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028574,2016-05-11 21:34:00,2016-05-16 22:07:00,Closed,5 days 00:33:00,7233.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028575,2016-05-11 21:35:00,2016-05-16 22:07:00,Closed,5 days 00:32:00,7232.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028576,2016-05-11 21:40:00,2016-05-16 22:07:00,Closed,5 days 00:27:00,7227.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028577,2016-05-11 21:40:00,2016-05-16 22:07:00,Closed,5 days 00:27:00,7227.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028578,2016-05-11 21:41:00,2016-05-16 22:07:00,Closed,5 days 00:26:00,7226.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028579,2016-05-11 21:42:00,2016-05-16 22:07:00,Closed,5 days 00:25:00,7225.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028580,2016-05-11 21:43:00,2016-05-16 22:07:00,Closed,5 days 00:24:00,7224.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028581,2016-05-11 21:44:00,2016-05-16 22:07:00,Closed,5 days 00:23:00,7223.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028582,2016-05-11 21:46:00,2016-05-16 22:07:00,Closed,5 days 00:21:00,7221.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028583,2016-05-11 21:48:00,2016-05-16 22:07:00,Closed,5 days 00:19:00,7219.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028584,2016-05-11 21:50:00,2016-05-16 22:07:00,Closed,5 days 00:17:00,7217.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028585,2016-05-11 21:53:00,2016-05-16 22:07:00,Closed,5 days 00:14:00,7214.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028586,2016-05-11 21:56:00,2016-05-16 22:07:00,Closed,5 days 00:11:00,7211.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028587,2016-05-11 22:05:00,2016-05-21 15:07:00,Closed,9 days 17:02:00,13982.0,2,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0028592,2016-05-11 22:16:00,2016-05-21 08:07:00,Closed,9 days 09:51:00,13551.0,1,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0028594,2016-05-11 23:50:00,2016-05-17 16:07:00,Closed,5 days 16:17:00,8177.0,2,0,9,2 - Medium,2,2 - Medium,2,False,0
INC0028595,2016-05-12 00:01:00,2016-05-17 00:07:00,Closed,5 days 00:06:00,7206.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0028596,2016-05-12 00:21:00,2016-05-17 01:07:00,Closed,5 days 00:46:00,7246.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028597,2016-05-12 00:35:00,2016-05-17 02:07:00,Closed,5 days 01:32:00,7292.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028598,2016-05-12 01:32:00,2016-05-22 17:07:00,Closed,10 days 15:35:00,15335.0,1,0,8,2 - Medium,2,2 - Medium,2,False,0
INC0028600,2016-05-12 01:39:00,2016-05-17 02:07:00,Closed,5 days 00:28:00,7228.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028602,2016-05-12 01:56:00,2016-05-17 02:07:00,Closed,5 days 00:11:00,7211.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028603,2016-05-12 02:28:00,2016-05-17 16:07:00,Closed,5 days 13:39:00,8019.0,2,0,7,2 - Medium,2,2 - Medium,2,False,0
INC0028604,2016-05-12 03:07:00,2016-05-17 11:07:00,Closed,5 days 08:00:00,7680.0,0,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0028607,2016-05-12 04:55:00,2016-05-17 05:07:00,Closed,5 days 00:12:00,7212.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028608,2016-05-12 05:49:00,2016-05-23 12:07:00,Closed,11 days 06:18:00,16218.0,2,0,8,1 - High,1,1 - High,1,False,0
INC0028609,2016-05-12 05:50:00,2016-05-23 12:07:00,Closed,11 days 06:17:00,16217.0,2,0,7,1 - High,1,1 - High,1,False,0
INC0028610,2016-05-12 05:56:00,2016-05-23 12:07:00,Closed,11 days 06:11:00,16211.0,2,0,11,1 - High,1,1 - High,1,False,0
INC0028611,2016-05-12 06:53:00,2016-05-17 13:07:00,Closed,5 days 06:14:00,7574.0,1,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0028613,2016-05-12 07:29:00,2016-05-17 08:07:00,Closed,5 days 00:38:00,7238.0,1,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0028615,2016-05-12 07:30:00,2016-05-18 17:07:00,Closed,6 days 09:37:00,9217.0,1,0,7,2 - Medium,2,2 - Medium,2,False,0
INC0028616,2016-05-12 07:56:00,2016-05-17 13:07:00,Closed,5 days 05:11:00,7511.0,1,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0028617,2016-05-12 07:58:00,2016-05-17 08:10:00,Closed,5 days 00:12:00,7212.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0028620,2016-05-12 08:06:00,2016-05-17 16:07:00,Closed,5 days 08:01:00,7681.0,2,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0028621,2016-05-12 08:08:00,2016-05-17 16:07:00,Closed,5 days 07:59:00,7679.0,2,0,7,2 - Medium,2,2 - Medium,2,False,0
INC0028622,2016-05-12 08:09:00,2016-05-17 09:07:00,Closed,5 days 00:58:00,7258.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028623,2016-05-12 08:12:00,2016-05-17 09:07:00,Closed,5 days 00:55:00,7255.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028626,2016-05-12 08:17:00,2016-05-17 09:07:00,Closed,5 days 00:50:00,7250.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028627,2016-05-12 08:21:00,2016-05-18 15:07:00,Closed,6 days 06:46:00,9046.0,1,0,10,2 - Medium,2,2 - Medium,2,False,0
INC0028628,2016-05-12 08:23:00,2016-05-17 09:07:00,Closed,5 days 00:44:00,7244.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028629,2016-05-12 08:24:00,2016-05-13 13:38:00,Closed,1 days 05:14:00,1754.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0028630,2016-05-12 08:27:00,2016-05-17 09:07:00,Closed,5 days 00:40:00,7240.0,0,0,2,3 - Low,3,3 - Low,3,False,0
INC0028631,2016-05-12 08:27:00,2016-05-17 09:07:00,Closed,5 days 00:40:00,7240.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028632,2016-05-12 08:31:00,2016-05-17 12:07:00,Closed,5 days 03:36:00,7416.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028633,2016-05-12 08:32:00,2016-05-17 10:07:00,Closed,5 days 01:35:00,7295.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028635,2016-05-12 08:33:00,2016-05-22 17:07:00,Closed,10 days 08:34:00,14914.0,2,0,9,2 - Medium,2,2 - Medium,2,False,0
INC0028636,2016-05-12 08:33:00,2016-05-17 09:07:00,Closed,5 days 00:34:00,7234.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028639,2016-05-12 08:38:00,2016-05-17 09:07:00,Closed,5 days 00:29:00,7229.0,1,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0028640,2016-05-12 08:40:00,2016-05-17 09:07:00,Closed,5 days 00:27:00,7227.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028641,2016-05-12 08:40:00,2016-05-17 09:10:00,Closed,5 days 00:30:00,7230.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028642,2016-05-12 08:41:00,2016-05-17 09:07:00,Closed,5 days 00:26:00,7226.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028643,2016-05-12 08:41:00,2016-05-17 16:07:00,Closed,5 days 07:26:00,7646.0,2,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0028644,2016-05-12 08:42:00,2016-05-17 09:07:00,Closed,5 days 00:25:00,7225.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0028645,2016-05-12 08:43:00,2016-05-18 16:07:00,Closed,6 days 07:24:00,9084.0,0,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0028646,2016-05-12 08:44:00,2016-05-17 15:07:00,Closed,5 days 06:23:00,7583.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028648,2016-05-12 08:47:00,2016-05-22 16:07:00,Closed,10 days 07:20:00,14840.0,1,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0028649,2016-05-12 08:50:00,2016-05-17 16:07:00,Closed,5 days 07:17:00,7637.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0028651,2016-05-12 08:53:00,2016-05-17 09:07:00,Closed,5 days 00:14:00,7214.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0028652,2016-05-12 08:53:00,2016-05-17 10:07:00,Closed,5 days 01:14:00,7274.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028653,2016-05-12 08:53:00,2016-05-17 09:07:00,Closed,5 days 00:14:00,7214.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028654,2016-05-12 08:53:00,2016-05-17 10:07:00,Closed,5 days 01:14:00,7274.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028655,2016-05-12 08:53:00,2016-05-17 09:07:00,Closed,5 days 00:14:00,7214.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028658,2016-05-12 08:56:00,2016-05-21 10:07:00,Closed,9 days 01:11:00,13031.0,1,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0028659,2016-05-12 08:56:00,2016-05-17 16:07:00,Closed,5 days 07:11:00,7631.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0028660,2016-05-12 08:56:00,2016-05-17 15:10:00,Closed,5 days 06:14:00,7574.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028661,2016-05-12 08:57:00,2016-05-17 09:07:00,Closed,5 days 00:10:00,7210.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028662,2016-05-12 08:59:00,2016-05-17 10:07:00,Closed,5 days 01:08:00,7268.0,0,0,3,3 - Low,3,3 - Low,3,False,0
INC0028663,2016-05-12 09:00:00,2016-05-17 16:07:00,Closed,5 days 07:07:00,7627.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0028664,2016-05-12 09:01:00,2016-05-17 10:07:00,Closed,5 days 01:06:00,7266.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028665,2016-05-12 09:02:00,2016-05-17 10:07:00,Closed,5 days 01:05:00,7265.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028666,2016-05-12 09:03:00,2016-05-17 10:07:00,Closed,5 days 01:04:00,7264.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028667,2016-05-12 09:04:00,2016-05-17 09:07:00,Closed,5 days 00:03:00,7203.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028668,2016-05-12 09:04:00,2016-05-17 16:07:00,Closed,5 days 07:03:00,7623.0,2,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0028669,2016-05-12 09:05:00,2016-05-17 10:07:00,Closed,5 days 01:02:00,7262.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0028673,2016-05-12 09:07:00,2016-05-17 09:10:00,Closed,5 days 00:03:00,7203.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028675,2016-05-12 09:07:00,2016-05-18 15:07:00,Closed,6 days 06:00:00,9000.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028677,2016-05-12 09:10:00,2016-05-17 10:07:00,Closed,5 days 00:57:00,7257.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028679,2016-05-12 09:11:00,2016-05-17 11:07:00,Closed,5 days 01:56:00,7316.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0028680,2016-05-12 09:12:00,2016-05-17 10:07:00,Closed,5 days 00:55:00,7255.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028681,2016-05-12 09:14:00,2016-05-17 10:07:00,Closed,5 days 00:53:00,7253.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028682,2016-05-12 09:16:00,2016-05-17 16:07:00,Closed,5 days 06:51:00,7611.0,2,0,8,2 - Medium,2,2 - Medium,2,False,0
INC0028683,2016-05-12 09:17:00,2016-05-17 10:07:00,Closed,5 days 00:50:00,7250.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028684,2016-05-12 09:19:00,2016-05-23 11:07:00,Closed,11 days 01:48:00,15948.0,1,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0028685,2016-05-12 09:20:00,2016-05-17 10:07:00,Closed,5 days 00:47:00,7247.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028686,2016-05-12 09:20:00,2016-05-17 11:07:00,Closed,5 days 01:47:00,7307.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028687,2016-05-12 09:23:00,2016-05-17 10:07:00,Closed,5 days 00:44:00,7244.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028688,2016-05-12 09:23:00,2016-05-18 09:07:00,Closed,5 days 23:44:00,8624.0,1,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0028689,2016-05-12 09:25:00,2016-05-17 10:07:00,Closed,5 days 00:42:00,7242.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028692,2016-05-12 09:29:00,2016-05-17 10:07:00,Closed,5 days 00:38:00,7238.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028693,2016-05-12 09:31:00,2016-05-18 11:07:00,Closed,6 days 01:36:00,8736.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0028695,2016-05-12 09:32:00,2016-05-17 10:07:00,Closed,5 days 00:35:00,7235.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028696,2016-05-12 09:35:00,2016-05-17 10:07:00,Closed,5 days 00:32:00,7232.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028697,2016-05-12 09:37:00,2016-05-17 10:07:00,Closed,5 days 00:30:00,7230.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028699,2016-05-12 09:40:00,2016-05-18 11:07:00,Closed,6 days 01:27:00,8727.0,2,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0028700,2016-05-12 09:40:00,2016-05-17 10:07:00,Closed,5 days 00:27:00,7227.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028704,2016-05-12 09:44:00,2016-05-17 10:07:00,Closed,5 days 00:23:00,7223.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028706,2016-05-12 09:47:00,2016-05-18 11:07:00,Closed,6 days 01:20:00,8720.0,2,0,7,2 - Medium,2,2 - Medium,2,False,0
INC0028707,2016-05-12 09:48:00,2016-05-17 10:07:00,Closed,5 days 00:19:00,7219.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028709,2016-05-12 09:52:00,2016-05-17 10:07:00,Closed,5 days 00:15:00,7215.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028715,2016-05-12 09:59:00,2016-05-17 10:07:00,Closed,5 days 00:08:00,7208.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028716,2016-05-12 10:00:00,2016-05-17 16:07:00,Closed,5 days 06:07:00,7567.0,2,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0028719,2016-05-12 10:02:00,2016-05-18 14:07:00,Closed,6 days 04:05:00,8885.0,0,0,6,1 - High,1,1 - High,1,False,0
INC0028720,2016-05-12 10:02:00,2016-05-17 10:07:00,Closed,5 days 00:05:00,7205.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028721,2016-05-12 10:03:00,2016-05-17 14:07:00,Closed,5 days 04:04:00,7444.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0028722,2016-05-12 10:03:00,2016-05-17 11:07:00,Closed,5 days 01:04:00,7264.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028723,2016-05-12 10:03:00,2016-05-17 12:07:00,Closed,5 days 02:04:00,7324.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0028724,2016-05-12 10:05:00,2016-05-17 10:10:00,Closed,5 days 00:05:00,7205.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028725,2016-05-12 10:06:00,2016-05-17 11:10:00,Closed,5 days 01:04:00,7264.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0028726,2016-05-12 10:09:00,2016-05-17 12:07:00,Closed,5 days 01:58:00,7318.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0028728,2016-05-12 10:10:00,2016-05-17 11:07:00,Closed,5 days 00:57:00,7257.0,0,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0028729,2016-05-12 10:11:00,2016-05-17 11:07:00,Closed,5 days 00:56:00,7256.0,1,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0028730,2016-05-12 10:11:00,2016-05-23 11:07:00,Closed,11 days 00:56:00,15896.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0028731,2016-05-12 10:13:00,2016-05-17 11:07:00,Closed,5 days 00:54:00,7254.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0028733,2016-05-12 10:15:00,2016-05-17 12:07:00,Closed,5 days 01:52:00,7312.0,1,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0028734,2016-05-12 10:16:00,2016-05-17 12:07:00,Closed,5 days 01:51:00,7311.0,1,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0028736,2016-05-12 10:18:00,2016-05-17 11:10:00,Closed,5 days 00:52:00,7252.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0028737,2016-05-12 10:18:00,2016-05-18 09:07:00,Closed,5 days 22:49:00,8569.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0028738,2016-05-12 10:20:00,2016-05-17 12:07:00,Closed,5 days 01:47:00,7307.0,1,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0028739,2016-05-12 10:22:00,2016-05-17 12:07:00,Closed,5 days 01:45:00,7305.0,1,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0028740,2016-05-12 10:23:00,2016-05-17 12:07:00,Closed,5 days 01:44:00,7304.0,1,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0028741,2016-05-12 10:24:00,2016-05-17 11:07:00,Closed,5 days 00:43:00,7243.0,1,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028742,2016-05-12 10:25:00,2016-05-17 11:10:00,Closed,5 days 00:45:00,7245.0,1,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0028744,2016-05-12 10:28:00,2016-05-21 15:07:00,Closed,9 days 04:39:00,13239.0,0,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0028746,2016-05-12 10:29:00,2016-05-17 15:07:00,Closed,5 days 04:38:00,7478.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028747,2016-05-12 10:31:00,2016-05-17 11:07:00,Closed,5 days 00:36:00,7236.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028748,2016-05-12 10:33:00,2016-05-17 11:07:00,Closed,5 days 00:34:00,7234.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028749,2016-05-12 10:35:00,2016-05-17 11:07:00,Closed,5 days 00:32:00,7232.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028750,2016-05-12 10:36:00,2016-05-25 17:07:00,Closed,13 days 06:31:00,19111.0,0,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0028751,2016-05-12 10:37:00,2016-05-17 11:07:00,Closed,5 days 00:30:00,7230.0,0,0,1,2 - Medium,2,2 - Medium,2,False,0
INC0028752,2016-05-12 10:41:00,2016-05-17 15:07:00,Closed,5 days 04:26:00,7466.0,0,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0028753,2016-05-12 10:42:00,2016-05-18 16:07:00,Closed,6 days 05:25:00,8965.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0028754,2016-05-12 10:44:00,2016-05-17 11:10:00,Closed,5 days 00:26:00,7226.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028756,2016-05-12 10:44:00,2016-05-17 11:07:00,Closed,5 days 00:23:00,7223.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028757,2016-05-12 10:44:00,2016-05-18 12:07:00,Closed,6 days 01:23:00,8723.0,0,0,7,2 - Medium,2,2 - Medium,2,False,0
INC0028759,2016-05-12 10:47:00,2016-05-31 09:07:00,Closed,18 days 22:20:00,27260.0,0,0,16,1 - High,1,2 - Medium,2,False,0
INC0028760,2016-05-12 10:50:00,2016-05-17 13:07:00,Closed,5 days 02:17:00,7337.0,0,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0028763,2016-05-12 10:53:00,2016-05-17 11:07:00,Closed,5 days 00:14:00,7214.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028764,2016-05-12 10:54:00,2016-05-17 13:07:00,Closed,5 days 02:13:00,7333.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028767,2016-05-12 10:54:00,2016-05-17 11:07:00,Closed,5 days 00:13:00,7213.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028769,2016-05-12 10:56:00,2016-05-22 10:07:00,Closed,9 days 23:11:00,14351.0,0,0,7,2 - Medium,2,2 - Medium,2,False,0
INC0028773,2016-05-12 11:00:00,2016-05-18 12:07:00,Closed,6 days 01:07:00,8707.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0028774,2016-05-12 11:01:00,2016-05-21 08:07:00,Closed,8 days 21:06:00,12786.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0028776,2016-05-12 11:03:00,2016-05-17 16:07:00,Closed,5 days 05:04:00,7504.0,1,0,6,2 - Medium,2,2 - Medium,2,False,0
INC0028778,2016-05-12 11:09:00,2016-05-17 15:07:00,Closed,5 days 03:58:00,7438.0,0,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0028779,2016-05-12 11:12:00,2016-05-23 11:07:00,Closed,10 days 23:55:00,15835.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0028781,2016-05-12 11:28:00,2016-05-17 16:07:00,Closed,5 days 04:39:00,7479.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0028784,2016-05-12 11:41:00,2016-05-17 13:07:00,Closed,5 days 01:26:00,7286.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028787,2016-05-12 11:49:00,2016-05-18 09:07:00,Closed,5 days 21:18:00,8478.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0028788,2016-05-12 11:52:00,2016-05-17 12:07:00,Closed,5 days 00:15:00,7215.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028789,2016-05-12 12:00:00,2016-05-17 13:07:00,Closed,5 days 01:07:00,7267.0,0,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0028790,2016-05-12 12:01:00,2016-05-18 15:07:00,Closed,6 days 03:06:00,8826.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028791,2016-05-12 12:02:00,2016-05-21 11:07:00,Closed,8 days 23:05:00,12905.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0028794,2016-05-12 12:17:00,2016-05-17 13:07:00,Closed,5 days 00:50:00,7250.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028796,2016-05-12 12:24:00,2016-05-18 16:07:00,Closed,6 days 03:43:00,8863.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0028799,2016-05-12 12:33:00,2016-05-17 13:07:00,Closed,5 days 00:34:00,7234.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028800,2016-05-12 12:33:00,2016-05-17 13:07:00,Closed,5 days 00:34:00,7234.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028801,2016-05-12 12:33:00,2016-05-23 11:07:00,Closed,10 days 22:34:00,15754.0,2,0,8,2 - Medium,2,2 - Medium,2,False,0
INC0028803,2016-05-12 12:39:00,2016-05-17 16:07:00,Closed,5 days 03:28:00,7408.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0028804,2016-05-12 12:40:00,2016-05-17 13:07:00,Closed,5 days 00:27:00,7227.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028805,2016-05-12 12:42:00,2016-05-17 16:07:00,Closed,5 days 03:25:00,7405.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0028806,2016-05-12 12:43:00,2016-05-17 16:07:00,Closed,5 days 03:24:00,7404.0,1,0,4,2 - Medium,2,2 - Medium,2,False,0
INC0028808,2016-05-12 12:44:00,2016-06-06 15:07:00,Closed,25 days 02:23:00,36143.0,1,0,12,2 - Medium,2,2 - Medium,2,False,0
INC0028809,2016-05-12 12:57:00,2016-05-17 15:07:00,Closed,5 days 02:10:00,7330.0,1,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0028811,2016-05-12 13:10:00,2016-05-18 08:07:00,Closed,5 days 18:57:00,8337.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028814,2016-05-12 13:21:00,2016-05-18 15:07:00,Closed,6 days 01:46:00,8746.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028815,2016-05-12 13:21:00,2016-05-18 11:07:00,Closed,5 days 21:46:00,8506.0,0,0,7,2 - Medium,2,2 - Medium,2,False,0
INC0028816,2016-05-12 13:22:00,2016-05-17 14:07:00,Closed,5 days 00:45:00,7245.0,0,0,3,2 - Medium,2,2 - Medium,2,False,0
INC0028818,2016-05-12 13:38:00,2016-05-22 12:07:00,Closed,9 days 22:29:00,14309.0,0,1,5,2 - Medium,2,2 - Medium,2,False,0
INC0028820,2016-05-12 13:42:00,2016-05-18 01:07:00,Closed,5 days 11:25:00,7885.0,2,0,5,2 - Medium,2,2 - Medium,2,False,0
INC0028821,2016-05-12 13:44:00,2016-05-17 16:07:00,Closed,5 days 02:23:00,7343.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028822,2016-05-12 13:45:00,2016-05-17 17:07:00,Closed,5 days 03:22:00,7402.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
INC0028823,2016-05-12 13:46:00,2016-05-17 14:07:00,Closed,5 days 00:21:00,7221.0,0,0,2,2 - Medium,2,2 - Medium,2,False,0
